kosk_id,tarih,ilce,trafo_gerilimi_kV,akim_A,sicaklik_C,nem_orani,topraklama_direnci,koruma_rölesi_durumu,kapi_acik,ariza_var,anomali_skoru
BK010,2025-03-13,Ortahisar,0.424,96.1,33.5,67.3,2.5,0,0,0,0.17
BK010,2025-03-20,Maçka,0.408,107.7,30.7,67.6,2.26,0,0,0,0.07
BK010,2025-03-30,Ortahisar,0.399,93.8,27.0,56.7,1.37,0,0,0,0.28
BK010,2025-03-23,Köprübaşı,0.438,100.6,19.6,67.3,1.59,1,0,1,0.09
BK010,2025-03-23,Araklı,0.438,106.0,32.8,67.5,2.11,0,0,0,0.28
BK010,2025-03-24,Düzköy,0.409,83.4,26.7,51.6,2.47,0,0,0,0.22
BK010,2025-03-08,Çaykara,0.405,79.8,23.2,76.4,1.88,0,0,0,0.05
BK010,2025-03-22,Akçaabat,0.421,82.9,34.1,67.2,1.77,1,0,1,0.04
BK010,2025-03-20,Şalpazarı,0.387,114.3,37.9,58.5,1.29,0,0,0,0.33
BK010,2025-03-31,Vakfıkebir,0.403,110.1,29.5,45.8,3.73,0,0,0,0.13
BK010,2025-03-22,Çaykara,0.382,104.6,29.7,66.3,1.93,0,0,0,0.11
BK010,2025-03-29,Yomra,0.404,99.2,33.2,64.9,2.8,0,0,0,0.24
BK010,2025-03-06,Arsin,0.415,116.4,25.2,66.7,2.01,0,0,0,0.18
BK010,2025-03-12,Sürmene,0.401,107.6,34.5,79.9,1.87,0,0,0,0.08
BK010,2025-03-17,Düzköy,0.409,91.0,37.8,53.1,2.46,0,0,0,0.08
BK010,2025-03-31,Akçaabat,0.371,96.1,28.1,52.2,1.0,1,0,1,0.25
BK010,2025-03-14,Tonya,0.406,112.4,38.9,71.2,1.49,0,0,0,0.1
BK010,2025-03-13,Vakfıkebir,0.382,98.9,23.9,55.1,1.73,0,0,0,0.36
BK010,2025-03-12,Of,0.435,82.9,28.5,60.4,1.98,0,0,0,0.34
BK010,2025-03-11,Yomra,0.405,112.9,22.8,79.7,1.9,0,1,0,0.33
BK010,2025-03-27,Araklı,0.4,101.7,28.9,62.4,2.11,0,0,0,0.3
BK010,2025-03-28,Of,0.367,127.7,37.1,64.9,2.53,0,0,0,0.12
BK010,2025-03-10,Çarşıbaşı,0.383,97.2,25.2,68.0,1.88,0,1,0,0.08
BK010,2025-03-16,Çarşıbaşı,0.386,113.8,30.9,46.4,1.56,0,0,0,0.14
BK010,2025-03-09,Maçka,0.384,121.6,34.5,54.2,3.26,0,0,0,0.33
BK010,2025-03-01,Hayrat,0.414,126.5,32.5,58.4,1.75,0,0,0,0.2
BK010,2025-03-07,Çarşıbaşı,0.406,118.0,45.3,61.9,1.86,0,0,0,0.11
BK010,2025-03-30,Çaykara,0.387,118.2,35.0,62.4,1.64,0,0,0,0.08
BK010,2025-03-27,Akçaabat,0.443,108.9,42.3,70.7,1.76,0,0,0,0.23
BK010,2025-03-30,Şalpazarı,0.423,96.1,33.8,68.9,2.1,0,0,0,0.22
BK010,2025-03-29,Tonya,0.423,105.6,32.9,67.4,2.38,0,0,0,0.41
BK010,2025-03-02,Düzköy,0.396,109.1,28.8,64.6,1.45,0,0,0,0.1
BK010,2025-03-01,Şalpazarı,0.447,124.0,31.7,65.9,2.48,0,0,0,0.28
BK010,2025-03-11,Çarşıbaşı,0.392,91.8,27.3,54.5,1.4,0,0,0,0.14
BK010,2025-03-12,Of,0.419,125.0,33.8,57.2,1.37,0,0,0,0.4
BK010,2025-03-01,Düzköy,0.4,100.9,27.2,72.9,1.1,0,0,0,0.11
BK010,2025-03-29,Vakfıkebir,0.402,93.3,21.9,75.1,2.35,0,0,0,0.05
BK010,2025-03-13,Düzköy,0.395,98.4,33.1,51.5,2.1,0,0,0,0.38
BK010,2025-03-01,Of,0.407,108.4,27.6,73.4,1.17,0,0,0,0.05
BK010,2025-03-14,Tonya,0.394,104.7,33.4,70.8,2.33,0,0,0,0.04
BK010,2025-03-07,Arsin,0.386,107.7,32.5,50.0,2.02,0,0,0,0.13
BK010,2025-03-17,Çaykara,0.382,98.9,27.1,54.8,2.12,0,0,0,0.28
BK010,2025-03-29,Sürmene,0.394,98.1,38.9,68.4,2.85,0,1,0,0.24
BK010,2025-03-14,Of,0.378,111.3,29.6,75.4,1.22,0,0,0,0.16
BK010,2025-03-30,Tonya,0.379,89.4,27.5,58.8,2.16,0,0,0,0.14
BK010,2025-03-01,Sürmene,0.415,84.6,26.5,59.9,1.77,0,0,0,0.13
BK010,2025-03-25,Beşikdüzü,0.342,83.7,35.4,71.4,1.6,0,0,0,0.13
BK010,2025-03-08,Tonya,0.392,78.7,34.2,63.4,1.51,1,1,1,0.21
BK010,2025-03-13,Düzköy,0.429,109.0,29.2,52.5,2.21,0,0,0,0.06
BK010,2025-03-10,Düzköy,0.393,92.4,33.4,90.8,1.59,0,0,0,0.04
BK010,2025-03-14,Vakfıkebir,0.398,87.8,22.2,67.3,1.99,0,0,0,0.09
BK010,2025-03-18,Beşikdüzü,0.398,89.5,35.5,70.7,1.82,0,0,0,0.1
BK010,2025-03-04,Şalpazarı,0.378,110.2,28.6,51.7,2.16,1,0,1,0.08
BK010,2025-03-22,Şalpazarı,0.42,90.4,30.5,47.4,2.49,0,0,0,0.14
BK010,2025-03-06,Sürmene,0.435,98.2,28.6,63.1,1.4,0,0,0,0.18
BK010,2025-03-12,Köprübaşı,0.405,83.9,34.4,49.6,1.54,0,0,0,0.18
BK010,2025-03-01,Düzköy,0.397,108.8,29.9,79.5,2.46,0,0,0,0.1
BK010,2025-03-29,Maçka,0.378,105.7,27.4,73.6,1.88,0,0,0,0.29
BK010,2025-03-04,Maçka,0.406,96.6,22.5,53.4,2.5,0,0,0,0.39
BK010,2025-03-10,Akçaabat,0.391,115.8,36.7,68.4,1.47,0,0,0,0.15
BK010,2025-03-05,Hayrat,0.427,110.7,26.0,57.2,1.91,0,0,0,0.21
BK010,2025-03-14,Dernekpazarı,0.427,113.0,25.0,62.2,1.96,0,0,0,0.09
BK010,2025-03-29,Akçaabat,0.41,106.1,30.5,75.7,2.59,0,0,0,0.16
BK010,2025-03-06,Maçka,0.411,113.2,36.9,67.6,2.34,1,0,1,0.17
BK010,2025-03-31,Tonya,0.395,107.1,32.5,57.0,1.16,0,0,0,0.26
BK010,2025-03-31,Beşikdüzü,0.391,100.1,30.0,61.7,2.28,0,0,0,0.07
BK010,2025-03-04,Köprübaşı,0.388,106.9,35.4,62.8,1.74,0,0,0,0.25
BK010,2025-03-16,Araklı,0.379,107.9,38.1,70.6,2.59,0,0,0,0.15
BK010,2025-03-16,Sürmene,0.424,86.2,24.5,68.4,1.43,0,0,0,0.23
BK010,2025-03-11,Hayrat,0.374,133.1,35.6,58.2,1.97,0,0,0,0.16
BK010,2025-03-17,Hayrat,0.411,100.7,32.2,84.3,1.55,0,0,0,0.07
BK010,2025-03-05,Of,0.413,107.9,27.5,66.7,2.24,0,0,0,0.18
BK010,2025-03-31,Of,0.412,67.3,30.5,63.8,1.81,0,0,0,0.31
BK010,2025-03-26,Ortahisar,0.384,75.8,33.5,60.2,1.88,0,0,0,0.26
BK010,2025-03-05,Sürmene,0.383,87.9,32.0,42.9,1.65,0,0,0,0.11
BK010,2025-03-12,Çaykara,0.421,94.8,31.2,91.1,1.3,0,0,0,0.16
BK010,2025-03-01,Yomra,0.391,114.5,34.5,68.5,2.99,0,0,0,0.16
BK010,2025-03-02,Dernekpazarı,0.412,105.8,27.9,71.8,2.09,0,0,0,0.15
BK010,2025-03-14,Ortahisar,0.398,80.8,37.5,78.2,3.2,0,0,0,0.03
BK010,2025-03-14,Tonya,0.373,75.7,33.1,53.1,2.52,0,0,0,0.11
BK010,2025-03-10,Çarşıbaşı,0.428,119.5,30.1,79.1,2.17,0,0,0,0.01
BK010,2025-03-16,Arsin,0.42,118.7,25.1,67.7,2.69,0,0,0,0.22
BK010,2025-03-25,Köprübaşı,0.406,116.4,35.8,65.6,1.95,0,0,0,0.34
BK010,2025-03-08,Sürmene,0.44,99.1,33.2,90.5,1.69,0,0,0,0.07
BK010,2025-03-24,Çaykara,0.408,108.3,26.5,75.9,2.83,0,0,0,0.16
BK010,2025-03-06,Yomra,0.384,106.7,28.7,62.3,3.93,0,0,0,0.28
BK010,2025-03-09,Of,0.41,85.8,39.1,56.2,1.83,0,1,0,0.06
BK010,2025-03-28,Beşikdüzü,0.401,100.7,28.8,70.1,3.18,0,0,0,0.37
BK010,2025-03-23,Yomra,0.42,85.8,25.1,68.9,2.46,0,0,0,0.22
BK010,2025-03-22,Köprübaşı,0.397,91.3,29.2,59.6,2.09,0,0,0,0.14
BK010,2025-03-07,Tonya,0.411,103.6,28.1,51.7,2.29,0,0,0,0.02
BK010,2025-03-23,Of,0.404,122.1,30.2,83.5,1.86,0,1,0,0.09
BK010,2025-03-23,Çaykara,0.391,111.1,22.2,91.2,1.42,0,0,0,0.2
BK010,2025-03-20,Vakfıkebir,0.407,98.4,33.1,43.0,1.8,0,0,0,0.15
BK010,2025-03-07,Sürmene,0.403,82.3,39.2,66.9,2.12,0,0,0,0.27
BK010,2025-03-08,Of,0.374,94.7,29.3,47.0,2.07,0,0,0,0.14
BK010,2025-03-05,Hayrat,0.393,118.8,30.8,78.4,1.97,0,0,0,0.07
BK010,2025-03-02,Beşikdüzü,0.376,101.0,35.0,70.9,1.74,1,0,1,0.21
BK010,2025-03-07,Sürmene,0.388,131.5,24.7,60.6,1.72,0,0,0,0.2
BK010,2025-03-14,Ortahisar,0.426,103.5,22.5,63.0,2.1,0,0,0,0.15
BK010,2025-03-20,Maçka,0.423,107.4,23.4,67.7,2.02,0,0,0,0.16
BK010,2025-03-03,Akçaabat,0.385,132.9,42.4,68.6,1.36,0,0,0,0.15
BK010,2025-03-13,Köprübaşı,0.448,108.6,38.2,74.6,2.38,0,0,0,0.03
BK010,2025-03-17,Çarşıbaşı,0.403,95.0,36.7,40.8,2.2,0,0,0,0.41
BK010,2025-03-23,Yomra,0.378,128.2,28.2,59.7,1.74,0,0,0,0.03
BK010,2025-03-08,Dernekpazarı,0.399,76.5,34.0,71.0,1.5,0,0,0,0.16
BK010,2025-03-14,Tonya,0.426,114.4,33.3,56.2,2.67,0,0,0,0.12
BK010,2025-03-02,Çaykara,0.389,95.9,30.7,64.3,2.88,0,0,0,0.11
BK010,2025-03-14,Akçaabat,0.39,75.5,33.3,81.9,1.22,0,1,0,0.21
BK010,2025-03-10,Of,0.423,86.8,36.5,68.8,2.1,0,0,0,0.09
BK010,2025-03-09,Düzköy,0.386,108.8,18.0,63.0,1.39,0,0,0,0.57
BK010,2025-03-09,Düzköy,0.407,84.4,23.6,58.0,2.2,0,0,0,0.04
BK010,2025-03-23,Köprübaşı,0.403,95.5,25.8,58.4,2.02,0,0,0,0.19
BK010,2025-03-08,Dernekpazarı,0.432,100.6,36.6,45.8,1.87,0,0,0,0.37
BK010,2025-03-29,Akçaabat,0.385,111.1,34.8,81.0,1.43,0,0,0,0.09
BK010,2025-03-06,Akçaabat,0.412,93.6,31.8,68.5,1.94,0,0,0,0.07
BK010,2025-03-01,Akçaabat,0.377,105.6,45.5,77.7,1.91,0,0,0,0.09
BK010,2025-03-22,Dernekpazarı,0.408,110.9,33.5,76.4,1.84,0,0,0,0.13
BK010,2025-03-07,Çarşıbaşı,0.424,113.5,22.7,76.7,2.88,0,0,0,0.09
BK010,2025-03-16,Beşikdüzü,0.398,106.3,35.6,61.6,1.42,0,0,0,0.11
BK010,2025-03-30,Of,0.414,99.3,32.7,68.1,1.83,0,0,0,0.13
BK010,2025-03-14,Vakfıkebir,0.401,100.4,37.1,53.4,1.94,0,0,0,0.34
BK010,2025-03-09,Tonya,0.404,107.1,28.2,71.4,1.89,0,0,0,0.25
BK010,2025-03-12,Dernekpazarı,0.389,98.1,38.0,47.4,1.12,0,0,0,0.19
BK010,2025-03-10,Of,0.39,125.3,33.2,53.8,1.04,0,0,0,0.34
BK010,2025-03-04,Ortahisar,0.422,106.5,28.4,78.4,2.35,1,0,1,0.29
BK010,2025-03-22,Araklı,0.434,82.3,20.8,63.1,1.95,0,0,0,0.15
BK010,2025-03-25,Sürmene,0.364,120.1,35.6,47.1,1.76,1,0,1,0.15
BK010,2025-03-11,Düzköy,0.392,100.0,25.3,74.5,2.15,0,0,0,0.4
BK010,2025-03-24,Düzköy,0.409,78.1,31.6,61.9,2.81,0,0,0,0.2
BK010,2025-03-24,Çaykara,0.394,85.1,24.3,57.1,2.49,0,0,0,0.41
BK010,2025-03-20,Düzköy,0.393,130.4,33.9,65.1,2.12,0,0,0,0.22
BK010,2025-03-08,Beşikdüzü,0.392,95.1,29.2,36.1,2.28,0,0,0,0.17
BK010,2025-03-07,Hayrat,0.403,97.7,31.0,61.0,2.38,0,0,0,0.1
BK010,2025-03-03,Of,0.407,121.9,24.8,71.0,1.65,0,0,0,0.07
BK010,2025-03-05,Of,0.404,127.5,28.0,57.5,2.06,0,0,0,0.15
BK010,2025-03-02,Maçka,0.405,106.9,25.2,68.5,1.86,0,0,0,0.1
BK010,2025-03-07,Şalpazarı,0.414,105.9,40.1,72.4,1.86,0,0,0,0.08
BK010,2025-03-30,Of,0.415,80.1,24.5,67.2,1.68,0,0,0,0.16
BK010,2025-03-03,Araklı,0.409,121.4,31.4,58.5,0.49,0,0,0,0.23
BK010,2025-03-20,Dernekpazarı,0.408,102.8,34.2,73.8,2.2,0,0,0,0.19
BK010,2025-03-10,Tonya,0.381,85.8,28.9,39.1,1.7,0,0,0,0.04
BK010,2025-03-25,Maçka,0.399,85.9,35.4,82.3,1.63,1,0,1,0.28
BK010,2025-03-18,Sürmene,0.41,108.0,29.3,57.9,1.9,0,0,0,0.2
BK010,2025-03-02,Sürmene,0.445,103.6,26.7,59.9,1.49,0,0,0,0.33
BK010,2025-03-07,Köprübaşı,0.421,129.2,23.2,59.1,1.89,0,1,0,0.12
BK010,2025-03-18,Beşikdüzü,0.431,121.7,31.6,70.8,1.66,0,0,0,0.33
BK010,2025-03-29,Araklı,0.426,94.7,35.3,61.4,1.84,1,0,1,0.41
BK010,2025-03-12,Düzköy,0.355,90.8,21.3,52.6,0.97,0,0,0,0.12
BK010,2025-03-15,Of,0.443,81.5,29.5,68.8,2.4,0,0,0,0.13
BK010,2025-03-30,Köprübaşı,0.383,98.6,35.6,59.7,2.37,0,0,0,0.12
BK010,2025-03-03,Tonya,0.425,97.5,39.7,67.4,1.75,0,0,0,0.13
BK010,2025-03-14,Çaykara,0.362,136.7,33.3,46.3,1.27,0,0,0,0.17
BK010,2025-03-30,Çaykara,0.389,117.5,25.6,68.3,2.0,0,0,0,0.21
BK010,2025-03-26,Ortahisar,0.375,103.1,22.7,60.9,1.86,0,0,0,0.11
BK010,2025-03-06,Beşikdüzü,0.4,108.9,23.0,54.4,1.31,0,0,0,0.11
BK010,2025-03-23,Sürmene,0.411,97.7,25.4,56.5,2.8,0,0,0,0.26
BK010,2025-03-10,Akçaabat,0.41,93.9,22.5,58.0,2.58,0,0,0,0.13
BK010,2025-03-31,Akçaabat,0.419,111.9,38.3,66.2,1.93,0,0,0,0.06
BK010,2025-03-26,Maçka,0.375,87.8,33.6,72.9,2.26,0,0,0,0.27
BK010,2025-03-24,Hayrat,0.42,84.2,23.6,73.0,2.57,0,0,0,0.18
BK010,2025-03-16,Araklı,0.406,116.6,29.6,66.5,1.97,0,0,0,0.18
BK010,2025-03-28,Çaykara,0.389,107.4,26.0,62.5,2.2,0,0,0,0.23
BK010,2025-03-03,Vakfıkebir,0.392,97.0,36.2,67.9,1.4,0,0,0,0.1
BK010,2025-03-15,Çaykara,0.367,108.2,27.5,73.5,1.38,0,0,0,0.17
BK010,2025-03-13,Araklı,0.376,98.8,35.5,47.0,2.01,0,0,0,0.31
BK010,2025-03-25,Hayrat,0.416,88.3,20.8,68.3,2.11,0,0,0,0.14
BK010,2025-03-13,Beşikdüzü,0.365,78.2,24.0,64.2,2.04,0,0,0,0.18
BK010,2025-03-07,Vakfıkebir,0.378,91.6,35.7,88.4,2.28,0,0,0,0.39
BK010,2025-03-01,Vakfıkebir,0.373,85.0,44.1,75.4,1.7,0,0,0,0.15
BK010,2025-03-19,Maçka,0.374,104.2,28.2,55.7,1.51,1,0,1,0.02
BK010,2025-03-19,Ortahisar,0.386,87.1,29.9,41.3,2.18,0,0,0,0.05
BK010,2025-03-29,Çaykara,0.401,100.6,17.1,65.8,1.98,0,0,0,0.27
BK010,2025-03-15,Çaykara,0.428,93.0,36.7,67.1,1.96,0,0,0,0.07
BK010,2025-03-23,Çaykara,0.4,122.7,32.8,58.2,1.8,0,0,0,0.04
BK010,2025-03-09,Çarşıbaşı,0.397,74.2,37.6,60.3,1.52,1,0,1,0.15
BK010,2025-03-28,Yomra,0.386,101.8,27.7,65.7,1.59,0,0,0,0.11
BK010,2025-03-10,Beşikdüzü,0.39,91.2,28.0,67.0,2.69,0,0,0,0.22
BK010,2025-03-18,Of,0.361,125.0,28.0,50.5,1.9,0,0,0,0.03
BK010,2025-03-06,Yomra,0.411,90.0,35.1,64.5,1.92,0,0,0,0.35
BK010,2025-03-02,Araklı,0.377,135.1,29.9,70.3,1.58,0,0,0,0.25
BK010,2025-03-08,Çarşıbaşı,0.407,100.7,24.1,46.7,1.85,0,0,0,0.13
BK010,2025-03-02,Sürmene,0.431,102.6,32.1,66.4,2.3,1,0,1,0.17
BK010,2025-03-31,Beşikdüzü,0.429,93.6,44.3,81.4,1.43,1,0,1,0.23
BK010,2025-03-30,Sürmene,0.428,93.0,33.8,61.3,0.89,0,0,0,0.14
BK010,2025-03-09,Akçaabat,0.383,101.8,35.9,76.6,1.25,0,0,0,0.14
BK010,2025-03-21,Yomra,0.359,81.0,26.1,69.5,2.43,0,0,0,0.37
BK010,2025-03-27,Maçka,0.358,115.0,24.1,67.5,2.05,0,0,0,0.12
BK010,2025-03-18,Of,0.404,86.5,34.3,60.5,1.43,0,0,0,0.13
BK010,2025-03-01,Düzköy,0.387,94.3,33.2,69.4,1.66,0,0,0,0.39
BK010,2025-03-21,Düzköy,0.412,98.7,30.1,62.4,1.94,0,0,0,0.05
BK010,2025-03-11,Arsin,0.435,132.8,33.6,65.4,1.82,0,0,0,0.46
BK010,2025-03-31,Araklı,0.399,125.7,21.3,43.5,2.35,0,0,0,0.11
BK010,2025-03-09,Sürmene,0.4,109.0,28.5,74.0,2.47,0,0,0,0.3
BK010,2025-03-14,Çarşıbaşı,0.409,106.3,23.4,72.5,2.3,0,0,0,0.17
BK010,2025-03-11,Akçaabat,0.379,72.0,34.5,65.9,2.13,1,0,1,0.16
BK010,2025-03-21,Ortahisar,0.387,95.2,27.7,79.2,2.4,0,0,0,0.35
BK010,2025-03-27,Düzköy,0.391,70.3,36.0,63.3,2.19,0,0,0,0.21
BK010,2025-03-08,Beşikdüzü,0.428,124.7,35.4,56.8,1.39,0,0,0,0.08
BK010,2025-03-06,Beşikdüzü,0.421,100.9,26.6,74.0,2.74,0,0,0,0.18
BK010,2025-03-01,Araklı,0.384,110.7,28.1,59.4,1.34,0,0,0,0.17
BK010,2025-03-22,Of,0.399,88.2,24.6,54.5,1.63,1,1,1,0.09
BK010,2025-03-24,Hayrat,0.401,96.3,28.9,46.4,1.54,0,0,0,0.03
BK010,2025-03-31,Beşikdüzü,0.396,96.3,33.4,66.1,3.06,0,0,0,0.07
BK010,2025-03-28,Araklı,0.356,90.5,24.3,70.6,0.94,0,0,0,0.15
BK010,2025-03-07,Şalpazarı,0.404,98.6,35.5,65.6,2.36,0,0,0,0.03
BK010,2025-03-08,Dernekpazarı,0.39,70.3,39.0,77.4,2.61,0,0,0,0.2
BK010,2025-03-09,Maçka,0.39,96.0,26.4,73.1,1.74,0,0,0,0.12
BK010,2025-03-19,Hayrat,0.412,78.8,22.5,61.7,2.15,1,0,1,0.11
BK010,2025-03-05,Şalpazarı,0.396,77.2,30.0,52.5,2.26,0,0,0,0.34
BK010,2025-03-08,Köprübaşı,0.398,83.9,33.6,80.4,1.07,0,0,0,0.1
BK010,2025-03-12,Sürmene,0.422,127.0,21.5,55.7,2.62,0,0,0,0.3
BK010,2025-03-29,Tonya,0.409,98.6,28.0,69.7,2.15,0,0,0,0.1
BK010,2025-03-03,Tonya,0.394,101.4,29.6,78.2,1.4,0,0,0,0.06
BK010,2025-03-06,Şalpazarı,0.393,131.5,28.3,73.6,2.29,0,0,0,0.28
BK010,2025-03-06,Vakfıkebir,0.387,93.0,29.9,63.1,1.55,0,0,0,0.01
BK010,2025-03-07,Tonya,0.416,137.4,38.8,61.5,2.23,0,0,0,0.3
BK010,2025-03-31,Vakfıkebir,0.371,115.8,32.1,62.0,2.87,1,0,1,0.31
BK010,2025-03-21,Çarşıbaşı,0.393,97.9,28.9,79.3,2.42,0,0,0,0.13
BK010,2025-03-01,Çarşıbaşı,0.376,98.7,24.0,68.4,2.23,0,0,0,0.26
BK010,2025-03-06,Vakfıkebir,0.431,92.8,44.7,64.3,2.7,1,0,1,0.2
BK010,2025-03-27,Hayrat,0.398,99.3,24.3,75.7,1.67,1,0,1,0.12
BK010,2025-03-22,Maçka,0.398,84.1,29.5,77.7,3.23,0,0,0,0.19
BK010,2025-03-03,Sürmene,0.373,105.8,38.9,68.5,2.09,0,0,0,0.12
BK010,2025-03-03,Köprübaşı,0.389,133.8,36.5,53.0,1.56,0,0,0,0.07
BK010,2025-03-08,Şalpazarı,0.388,84.2,26.9,56.2,1.37,0,0,0,0.24
BK010,2025-03-30,Hayrat,0.42,83.8,22.7,68.1,2.24,0,0,0,0.16
BK010,2025-03-04,Çaykara,0.391,122.3,32.8,56.6,2.39,0,0,0,0.11
BK010,2025-03-05,Ortahisar,0.372,92.0,23.2,70.4,1.12,0,0,0,0.31
BK010,2025-03-20,Of,0.445,78.1,25.0,66.6,1.37,0,0,0,0.09
BK010,2025-03-13,Hayrat,0.382,90.5,28.2,49.1,2.34,0,0,0,0.11
BK010,2025-03-01,Of,0.389,101.9,40.6,52.9,1.93,0,0,0,0.1
BK010,2025-03-27,Ortahisar,0.391,98.3,31.9,66.8,2.33,0,0,0,0.17
BK010,2025-03-25,Akçaabat,0.411,112.7,29.8,60.1,1.46,0,0,0,0.31
BK010,2025-03-05,Yomra,0.41,120.8,14.8,63.0,0.95,0,0,0,0.28
BK010,2025-03-25,Arsin,0.373,85.5,29.3,70.7,2.03,0,0,0,0.16
BK010,2025-03-09,Sürmene,0.392,104.4,27.9,61.5,2.24,0,0,0,0.12
BK010,2025-03-31,Ortahisar,0.381,103.3,34.4,66.3,2.15,0,0,0,0.19
BK010,2025-03-26,Ortahisar,0.403,107.3,22.7,45.6,2.35,0,0,0,0.09
BK010,2025-03-31,Of,0.427,121.4,26.8,60.8,2.09,0,0,0,0.38
BK010,2025-03-18,Dernekpazarı,0.411,109.9,27.1,68.5,1.75,0,0,0,0.05
BK010,2025-03-28,Arsin,0.406,104.2,18.2,64.5,2.0,0,0,0,0.21
BK010,2025-03-07,Sürmene,0.428,101.9,23.8,51.5,3.05,0,0,0,0.1
BK010,2025-03-16,Şalpazarı,0.448,105.9,25.2,67.7,2.27,0,0,0,0.16
BK010,2025-03-27,Vakfıkebir,0.39,106.1,31.4,44.8,2.46,0,0,0,0.24
BK010,2025-03-10,Dernekpazarı,0.436,112.2,26.4,77.3,1.86,0,0,0,0.22
BK010,2025-03-16,Sürmene,0.378,114.7,21.7,62.9,2.27,0,0,0,0.09
BK010,2025-03-08,Akçaabat,0.401,87.2,32.2,64.3,2.74,0,0,0,0.16
BK010,2025-03-18,Beşikdüzü,0.407,95.7,22.8,69.9,2.39,0,0,0,0.11
BK010,2025-03-21,Araklı,0.351,91.4,32.4,76.0,1.68,0,0,0,0.12
BK010,2025-03-04,Ortahisar,0.388,112.8,26.3,73.6,2.71,1,0,1,0.13
BK010,2025-03-27,Akçaabat,0.398,78.0,34.3,81.6,1.66,0,0,0,0.03
BK010,2025-03-04,Araklı,0.388,81.0,24.1,53.0,2.08,0,0,0,0.22
BK010,2025-03-10,Of,0.427,102.4,30.4,49.7,2.74,0,1,0,0.19
BK010,2025-03-17,Köprübaşı,0.387,98.5,28.6,43.4,1.13,0,0,0,0.36
BK010,2025-03-05,Ortahisar,0.389,102.4,21.5,58.8,2.27,0,0,0,0.12
BK010,2025-03-30,Yomra,0.398,123.0,31.3,65.1,1.93,0,0,0,0.15
BK010,2025-03-01,Yomra,0.412,87.1,40.0,80.7,1.98,0,0,0,0.1
BK010,2025-03-14,Hayrat,0.409,71.8,27.8,68.6,0.87,0,0,0,0.35
BK010,2025-03-05,Düzköy,0.4,111.9,28.3,65.2,2.4,0,0,0,0.24
BK010,2025-03-21,Çarşıbaşı,0.416,108.3,24.2,55.8,2.25,0,0,0,0.1
BK010,2025-03-08,Hayrat,0.367,108.3,34.9,74.0,1.55,0,0,0,0.22
BK010,2025-03-22,Of,0.438,84.1,22.7,67.0,2.15,0,0,0,0.13
BK010,2025-03-16,Vakfıkebir,0.364,88.0,29.3,75.0,1.95,0,0,0,0.14
BK010,2025-03-04,Yomra,0.373,92.9,26.0,79.6,1.98,0,1,0,0.24
BK010,2025-03-04,Çarşıbaşı,0.402,103.9,31.5,54.2,1.64,0,0,0,0.06
BK010,2025-03-12,Arsin,0.397,87.0,38.7,70.6,1.82,0,0,0,0.25
BK010,2025-03-20,Dernekpazarı,0.43,112.2,27.3,71.0,1.69,1,0,1,0.07
BK010,2025-03-04,Düzköy,0.394,107.1,37.3,82.2,2.15,0,0,0,0.02
BK010,2025-03-30,Arsin,0.388,89.4,29.8,44.0,1.91,0,0,0,0.12
BK010,2025-03-29,Akçaabat,0.409,122.8,36.6,84.4,1.94,0,0,0,0.06
BK010,2025-03-20,Sürmene,0.396,111.5,27.2,60.1,1.48,0,0,0,0.07
BK010,2025-03-06,Köprübaşı,0.446,92.1,32.9,48.2,1.7,0,0,0,0.03
BK010,2025-03-17,Dernekpazarı,0.408,106.0,27.7,50.4,2.25,0,0,0,0.27
BK010,2025-03-20,Vakfıkebir,0.392,85.6,22.8,70.4,2.26,0,0,0,0.21
BK010,2025-03-22,Köprübaşı,0.404,103.3,25.4,56.3,2.11,0,0,0,0.13
BK010,2025-03-05,Çarşıbaşı,0.412,78.0,22.9,57.4,2.36,0,0,0,0.03
BK010,2025-03-20,Çarşıbaşı,0.403,111.4,39.7,65.4,2.77,0,0,0,0.19
BK010,2025-03-12,Of,0.412,91.4,28.5,72.1,1.15,0,1,0,0.17
BK010,2025-03-09,Tonya,0.423,87.1,27.7,69.2,2.3,0,0,0,0.1
BK010,2025-03-22,Düzköy,0.397,137.5,20.1,54.7,1.54,0,0,0,0.0
BK010,2025-03-30,Beşikdüzü,0.405,113.6,28.7,63.3,0.98,1,0,1,0.42
BK010,2025-03-26,Arsin,0.432,106.4,33.6,50.3,2.27,0,0,0,0.21
BK010,2025-03-26,Ortahisar,0.382,152.4,31.2,50.9,1.45,0,0,0,0.17
BK010,2025-03-28,Sürmene,0.414,105.2,30.7,52.2,1.97,1,0,1,0.57
BK010,2025-03-25,Sürmene,0.408,102.0,32.5,52.6,2.48,0,0,0,0.12
BK010,2025-03-11,Sürmene,0.405,113.6,36.7,77.7,1.42,0,0,0,0.26
BK010,2025-03-13,Şalpazarı,0.412,96.5,29.2,75.0,2.44,0,0,0,0.16
BK010,2025-03-24,Tonya,0.418,85.7,28.2,69.5,1.75,0,0,0,0.15
BK010,2025-03-27,Arsin,0.419,114.1,27.9,66.8,1.61,0,0,0,0.19
BK010,2025-03-04,Köprübaşı,0.408,105.2,33.5,52.5,1.84,0,0,0,0.34
BK010,2025-03-31,Beşikdüzü,0.408,77.9,31.5,62.4,2.68,1,1,1,0.15
